1, 98
3, 98
2, 98
4, 98
5, 98
5, 98
6, 98
7, 98
8, 98
8, 98
9, 98
9, 98
10, 98
10, 98
10, 96
10, 95
10, 94
10, 93
10, 92
10, 91
10, 90
10, 89
1, 87
1, 88
1, 89
1, 90
1, 90
1, 91
1, 91
1, 92
1, 92
1, 93
1, 93
1, 94
1, 94
1, 95
1, 96
1, 97
1, 97
8, 96
8, 96
7, 96
7, 96
7, 96
6, 96
6, 96
5, 96
5, 96
5, 96
4, 96
4, 96
3, 96
3, 96
3, 96
3, 96
2, 96
2, 96
8, 95
8, 95
8, 94
8, 93
8, 92
8, 92
8, 91
8, 90
8, 89
8, 89
7, 89
6, 89
5, 89
4, 89
4, 89
3, 89
3, 89
2, 89
2, 89
2, 89
1, 95
1, 95
1, 95
3, 86
1, 86
2, 86
4, 86
5, 86
5, 86
6, 86
6, 86
8, 86
7, 86
9, 86
10, 86
10, 88
8, 88
4, 88
3, 88
2, 88
5, 88
6, 88
7, 88
7, 92
7, 92
7, 92
6, 92
6, 92
5, 92
4, 92
4, 92
3, 92
3, 92
3, 92
2, 92
2, 92
2, 92
28, 93
27, 93
26, 93
24, 93
24, 93
23, 93
22, 93
22, 93
21, 93
21, 93
20, 92
20, 91
20, 90
20, 88
20, 87
20, 86
20, 85
20, 83
20, 84
20, 82
20, 81
20, 81
20, 80
20, 79
20, 78
20, 77
99, 0
20, 93
29, 93
29, 93
30, 93
31, 93
32, 93
20, 98
21, 98
22, 98
23, 98
24, 98
25, 98
26, 98
27, 98
28, 98
29, 98
29, 98
30, 98
30, 98
31, 98
32, 98
33, 98
34, 98
35, 98
36, 98
36, 98
36, 97
36, 96
36, 96
36, 95
36, 94
36, 94
36, 93
36, 92
36, 91
36, 89
36, 89
25, 93
35, 89
34, 89
33, 89
33, 89
33, 89
32, 89
31, 89
30, 89
20, 89
20, 94
20, 95
20, 96
20, 97
26, 97
26, 96
26, 95
26, 95
26, 94
26, 96
30, 88
30, 87
30, 87
30, 86
30, 85
30, 84
30, 83
30, 82
30, 81
30, 80
21, 83
22, 83
23, 83
24, 83
25, 83
26, 83
26, 84
26, 84
26, 84
26, 85
26, 85
26, 86
26, 86
26, 87
26, 87
26, 88
26, 88
26, 89
26, 90
25, 90
25, 90
25, 90
24, 90
24, 90
23, 89
23, 89
23, 90
22, 90
22, 90
22, 90
22, 90
22, 90
21, 90
21, 90
21, 90
21, 90
24, 91
24, 92
21, 78
21, 78
21, 78
22, 78
22, 78
23, 78
23, 78
24, 78
25, 78
26, 78
26, 78
26, 78
26, 81
26, 82
26, 80
26, 79
20, 78
20, 79
20, 79
32, 94
32, 95
32, 96
32, 97
2, 92
2, 92
3, 92
3, 92
3, 92
4, 92
4, 92
4, 92
5, 92
5, 92
6, 92
6, 92
7, 92
7, 92
7, 92
31, 80
32, 80
33, 80
33, 80
34, 80
35, 80
35, 80
36, 80
36, 80
37, 80
38, 80
39, 80
40, 80
41, 80
42, 80
43, 80
43, 80
44, 80
45, 80
45, 80
45, 81
45, 81
45, 81
45, 82
45, 82
45, 83
45, 83
45, 83
45, 83
45, 83
45, 84
45, 84
45, 84
45, 85
45, 85
45, 86
45, 86
45, 87
45, 87
45, 88
45, 88
45, 90
45, 90
45, 90
45, 90
45, 90
45, 91
45, 92
45, 93
45, 94
45, 95
45, 95
45, 96
45, 96
45, 97
45, 97
45, 97
45, 97
45, 98
45, 98
46, 98
47, 98
48, 98
49, 98
50, 98
51, 98
53, 98
52, 98
54, 98
54, 98
46, 90
47, 90
47, 90
47, 90
48, 90
48, 90
48, 90
48, 90
49, 90
49, 90
49, 90
49, 90
50, 90
50, 90
51, 90
51, 90
51, 90
52, 90
52, 90
52, 90
52, 90
53, 90
53, 90
54, 90
54, 90
54, 90
54, 91
54, 91
54, 92
54, 92
54, 92
54, 93
54, 94
54, 95
54, 96
54, 96
54, 96
54, 97
54, 97
48, 89
48, 88
48, 88
48, 87
48, 87
48, 87
48, 86
48, 86
48, 85
48, 85
48, 84
48, 84
48, 83
48, 83
48, 82
48, 82
48, 82
48, 81
48, 81
48, 80
48, 80
48, 80
49, 82
50, 82
51, 82
51, 82
52, 82
52, 82
52, 82
52, 82
53, 82
53, 82
54, 82
54, 82
54, 82
54, 82
54, 82
54, 81
54, 81
54, 81
54, 80
54, 80
53, 80
54, 80
49, 85
49, 85
50, 85
51, 85
52, 85
53, 85
53, 85
54, 85
54, 86
54, 86
54, 86
54, 87
54, 87
54, 87
54, 87
54, 88
54, 88
54, 88
54, 88
54, 89
54, 89
54, 83
54, 84
54, 84
51, 85
51, 85
30, 78
30, 79
31, 78
32, 78
33, 78
34, 78
35, 78
36, 78
36, 79
36, 77
36, 76
84, 79
84, 78
84, 77
84, 76
84, 75
84, 74
84, 73
84, 71
84, 70
84, 69
84, 68
84, 67
84, 66
84, 65
84, 64
84, 63
84, 62
84, 62
84, 61
84, 60
84, 59
84, 58
84, 57
84, 56
84, 55
84, 54
84, 53
84, 52
84, 51
84, 51
84, 50
84, 49
84, 48
84, 47
84, 46
84, 45
84, 44
84, 43
84, 42
84, 41
84, 40
84, 39
84, 38
84, 37
84, 36
84, 35
84, 34
84, 33
84, 33
84, 32
84, 31
84, 30
83, 30
82, 30
81, 30
80, 30
79, 30
78, 30
77, 30
76, 30
75, 30
74, 30
73, 30
72, 30
71, 30
69, 30
68, 30
67, 30
67, 30
66, 30
65, 30
64, 30
64, 30
63, 30
62, 30
62, 31
62, 32
62, 33
62, 34
62, 35
62, 36
62, 37
62, 38
62, 39
62, 40
62, 41
62, 42
62, 43
62, 44
62, 45
62, 46
62, 49
62, 50
62, 51
62, 52
62, 53
62, 53
62, 54
62, 55
62, 56
62, 57
62, 58
62, 59
61, 59
60, 59
59, 59
57, 59
56, 59
55, 59
54, 59
53, 59
52, 59
51, 59
50, 59
49, 59
48, 59
47, 59
46, 59
45, 59
44, 59
43, 59
42, 59
41, 59
40, 59
39, 59
38, 59
37, 59
35, 59
34, 59
33, 59
33, 58
33, 57
33, 56
33, 55
33, 54
33, 54
33, 53
33, 52
33, 51
33, 50
32, 50
32, 49
32, 49
32, 48
32, 47
32, 46
33, 46
33, 45
34, 45
34, 45
35, 45
35, 46
36, 46
36, 46
37, 46
38, 46
39, 46
40, 46
41, 46
42, 46
43, 46
44, 46
45, 46
46, 46
47, 46
48, 46
49, 46
50, 46
51, 46
52, 46
54, 46
55, 46
56, 46
56, 45
56, 44
56, 43
56, 42
56, 41
56, 41
56, 40
56, 39
56, 38
56, 37
56, 37
56, 36
56, 36
56, 35
56, 34
56, 33
56, 33
56, 32
56, 31
56, 30
55, 30
54, 30
53, 30
52, 30
51, 30
51, 30
50, 30
49, 30
48, 30
47, 30
46, 30
45, 30
44, 30
43, 30
42, 30
41, 30
40, 30
39, 30
38, 30
37, 30
36, 30
35, 30
34, 30
33, 30
32, 30
32, 30
31, 30
30, 30
29, 30
29, 30
28, 30
27, 30
26, 30
25, 30
24, 30
23, 30
22, 30
22, 31
22, 32
22, 33
22, 34
21, 34
20, 34
19, 34
19, 35
19, 36
19, 37
19, 38
19, 39
19, 40
19, 41
19, 42
19, 43
19, 44
19, 45
19, 46
19, 47
19, 48
19, 49
19, 50
20, 50
21, 50
22, 50
22, 51
22, 52
22, 53
22, 54
22, 55
22, 56
22, 57
22, 58
22, 59
21, 59
20, 59
19, 59
18, 59
16, 59
16, 50
16, 49
16, 48
16, 47
14, 47
13, 47
13, 47
12, 47
11, 47
10, 47
9, 47
8, 47
7, 47
6, 47
5, 47
4, 47
3, 47
2, 47
2, 48
2, 49
2, 50
2, 51
2, 51
2, 52
2, 53
2, 54
2, 55
2, 56
2, 57
2, 58
2, 59
2, 60
2, 61
2, 62
2, 63
2, 64
2, 65
2, 66
2, 67
2, 68
2, 69
2, 70
2, 71
2, 71
2, 72
2, 73
2, 74
2, 75
2, 76
2, 77
2, 78
2, 79
3, 79
4, 79
5, 79
6, 79
7, 79
8, 79
9, 79
10, 79
11, 79
12, 79
13, 79
14, 79
14, 78
18, 78
19, 78
3, 63
3, 63
4, 63
4, 63
4, 63
5, 63
5, 63
5, 63
6, 63
6, 63
6, 63
6, 63
7, 63
7, 63
7, 63
7, 63
14, 63
14, 63
14, 63
14, 63
13, 63
13, 63
13, 63
12, 63
12, 63
12, 63
11, 63
11, 63
10, 63
10, 63
10, 63
9, 63
9, 63
8, 63
8, 63
16, 50
3, 68
3, 68
3, 68
4, 68
5, 68
5, 68
5, 68
6, 68
7, 68
7, 68
9, 68
9, 68
9, 68
10, 68
10, 68
11, 68
12, 68
12, 68
13, 68
13, 68
13, 68
8, 68
8, 68
13, 69
13, 69
13, 69
13, 70
13, 70
13, 71
13, 71
13, 71
13, 73
13, 73
13, 74
13, 74
13, 75
13, 76
13, 76
13, 77
13, 77
13, 78
13, 78
13, 78
9, 78
9, 77
9, 77
9, 76
9, 75
9, 74
9, 74
9, 73
9, 71
9, 71
9, 70
9, 70
9, 70
9, 70
9, 69
10, 71
11, 71
11, 71
12, 71
12, 71
9, 69
9, 69
9, 69
10, 74
11, 74
12, 74
12, 74
11, 71
11, 71
9, 64
9, 65
9, 65
8, 65
8, 65
7, 65
6, 65
6, 65
5, 65
4, 65
3, 65
3, 65
22, 60
22, 60
22, 61
21, 51
21, 52
21, 53
21, 53
21, 54
21, 54
21, 55
21, 56
21, 57
21, 57
21, 58
21, 58
21, 58
9, 72
13, 72
13, 72
15, 63
15, 62
15, 61
15, 61
15, 61
15, 60
15, 59
15, 59
15, 58
15, 57
15, 57
15, 56
15, 56
15, 55
15, 54
15, 53
15, 52
15, 51
15, 50
15, 49
15, 49
15, 48
15, 48
15, 47
15, 47
99, 0
99, 0
17, 59
17, 59
16, 78
16, 78
17, 78
16, 71
16, 71
16, 71
16, 72
16, 72
16, 73
16, 73
16, 73
16, 74
16, 74
16, 75
16, 75
16, 76
16, 76
16, 77
16, 77
16, 77
17, 71
18, 71
19, 71
20, 71
21, 71
21, 71
15, 64
15, 65
16, 65
16, 66
16, 67
16, 67
17, 67
17, 67
18, 67
18, 67
18, 67
19, 67
19, 67
20, 67
21, 67
22, 62
22, 62
22, 63
22, 63
22, 63
22, 64
22, 64
22, 65
22, 67
22, 66
22, 71
22, 72
22, 74
22, 74
22, 75
22, 76
22, 76
22, 77
22, 73
26, 67
26, 66
26, 65
26, 64
26, 64
26, 63
26, 63
26, 62
26, 62
26, 61
26, 60
26, 59
26, 58
26, 57
26, 56
26, 56
26, 55
26, 54
26, 53
26, 53
26, 52
26, 51
26, 51
26, 50
26, 50
26, 49
26, 48
26, 48
26, 47
26, 46
26, 45
26, 44
26, 43
26, 42
26, 41
26, 40
26, 38
26, 39
26, 37
26, 68
26, 69
26, 69
26, 69
26, 70
26, 71
26, 71
26, 72
26, 73
26, 74
26, 74
26, 75
27, 75
27, 75
27, 75
28, 75
28, 75
29, 75
29, 75
31, 75
31, 75
31, 75
33, 75
33, 75
34, 75
35, 75
35, 75
36, 75
36, 75
36, 75
32, 75
30, 75
20, 76
20, 76
20, 75
20, 74
20, 74
20, 73
20, 73
20, 73
20, 72
20, 72
21, 78
17, 62
17, 61
17, 63
17, 63
17, 64
17, 64
17, 64
18, 65
17, 65
17, 60
22, 60
22, 60
17, 65
22, 49
22, 49
22, 48
22, 47
22, 47
22, 47
21, 47
21, 47
20, 47
20, 47
20, 47
20, 47
20, 44
21, 44
22, 44
22, 44
22, 45
22, 45
22, 45
22, 46
23, 34
23, 34
24, 34
27, 34
27, 34
26, 34
26, 34
26, 34
26, 34
25, 34
25, 34
28, 34
28, 34
29, 34
29, 34
29, 34
30, 34
30, 34
30, 34
30, 34
30, 34
31, 34
31, 34
31, 34
31, 34
32, 34
32, 34
32, 34
32, 34
33, 34
33, 34
33, 34
34, 34
34, 34
35, 34
35, 34
35, 34
36, 34
36, 34
36, 34
36, 34
37, 34
37, 34
38, 34
38, 34
38, 34
