3, 90
3, 91
3, 91
4, 91
5, 91
5, 91
4, 91
3, 90
3, 90
3, 90
4, 90
4, 90
5, 90
5, 90
5, 90
5, 90
5, 90
6, 90
6, 91
6, 91
6, 91
7, 91
7, 91
7, 90
7, 90
7, 91
7, 93
7, 93
7, 93
7, 94
7, 94
7, 95
7, 95
6, 95
5, 95
4, 95
3, 95
2, 94
2, 94
2, 94
2, 91
2, 90
2, 90
2, 93
2, 93
2, 93
2, 94
2, 95
2, 95
3, 94
3, 94
3, 94
3, 93
4, 93
4, 93
4, 94
4, 94
5, 94
5, 94
6, 94
6, 94
6, 94
6, 93
6, 93
5, 93
5, 93
5, 93
7, 89
6, 89
6, 89
6, 89
5, 89
5, 89
4, 89
4, 89
4, 89
4, 89
2, 89
2, 89
2, 89
2, 89
3, 89
3, 89
2, 89
25, 94
25, 94
25, 94
24, 94
24, 94
23, 94
21, 94
21, 94
22, 94
22, 94
21, 94
21, 94
21, 95
21, 95
21, 96
21, 96
21, 96
21, 97
21, 97
21, 97
21, 97
22, 97
22, 97
23, 97
24, 97
24, 97
25, 97
25, 97
25, 97
25, 96
25, 95
25, 95
25, 95
25, 95
24, 95
24, 95
24, 95
23, 95
22, 95
21, 95
21, 95
22, 95
23, 95
23, 95
24, 96
24, 96
24, 96
23, 96
23, 96
22, 96
22, 96
22, 96
27, 94
27, 94
28, 94
29, 94
30, 94
30, 94
31, 94
31, 97
31, 97
30, 97
29, 97
28, 97
28, 97
28, 97
28, 97
27, 97
27, 97
27, 96
27, 95
27, 95
27, 95
27, 95
27, 95
27, 95
28, 96
28, 96
28, 96
28, 96
28, 95
28, 95
29, 95
29, 95
30, 95
30, 95
31, 96
31, 96
30, 96
30, 96
31, 95
31, 95
31, 95
31, 95
29, 95
29, 96
29, 96
23, 92
23, 92
23, 92
22, 92
22, 92
22, 92
21, 92
21, 91
21, 91
21, 91
21, 91
22, 91
22, 91
22, 91
22, 91
23, 91
25, 89
25, 88
25, 87
25, 87
25, 85
25, 84
25, 84
25, 84
25, 85
25, 86
25, 86
25, 86
24, 87
24, 88
24, 88
24, 88
