2, 89
2, 90
4, 91
4, 91
3, 91
3, 91
3, 91
3, 91
2, 91
2, 91
3, 91
3, 90
4, 90
4, 90
3, 89
3, 89
3, 89
3, 89
3, 89
3, 89
3, 89
4, 89
4, 89
4, 89
5, 89
6, 89
7, 89
7, 89
7, 90
7, 91
7, 91
6, 91
6, 91
6, 91
6, 91
5, 90
5, 90
6, 90
5, 91
5, 91
7, 93
7, 93
7, 94
7, 94
7, 94
7, 95
6, 95
6, 95
6, 95
5, 95
5, 95
5, 94
5, 94
5, 93
5, 93
5, 93
5, 93
6, 94
6, 94
6, 93
6, 93
6, 93
6, 93
2, 93
2, 93
3, 93
4, 93
4, 93
4, 93
4, 94
4, 94
4, 94
3, 94
3, 94
2, 94
2, 94
2, 95
2, 95
3, 95
3, 95
4, 95
4, 95
21, 94
22, 95
22, 95
22, 95
22, 95
22, 96
22, 97
21, 97
21, 95
22, 94
22, 94
23, 94
23, 94
24, 94
24, 94
24, 94
24, 95
24, 96
24, 96
24, 97
24, 97
24, 97
23, 96
23, 96
23, 95
23, 97
21, 96
26, 94
26, 94
27, 94
27, 94
28, 94
28, 94
29, 94
29, 94
29, 94
30, 94
30, 94
30, 95
30, 95
29, 95
29, 95
26, 95
27, 95
27, 95
28, 95
28, 96
29, 96
29, 97
30, 97
30, 97
30, 96
30, 96
27, 96
27, 96
26, 97
26, 97
27, 97
27, 97
27, 97
26, 96
26, 96
26, 96
27, 96
28, 97
35, 94
35, 94
36, 94
37, 94
37, 94
37, 94
37, 94
38, 94
38, 94
39, 94
39, 94
39, 94
40, 94
40, 94
39, 95
39, 95
38, 95
37, 95
37, 95
36, 95
35, 95
40, 96
40, 96
40, 96
40, 97
39, 97
39, 97
39, 97
39, 97
38, 97
37, 97
36, 97
36, 97
36, 97
35, 97
35, 96
40, 96
40, 96
39, 96
39, 96
37, 96
38, 96
36, 96
40, 96
40, 96
40, 95
40, 95
45, 94
45, 94
45, 94
46, 94
46, 94
46, 94
47, 94
47, 94
48, 94
48, 94
49, 94
49, 94
49, 94
50, 94
51, 94
51, 94
51, 95
51, 95
51, 95
51, 96
51, 96
51, 96
51, 96
45, 96
45, 95
45, 94
46, 94
46, 94
46, 95
46, 95
46, 95
47, 95
48, 95
50, 95
50, 95
50, 95
49, 95
49, 96
49, 96
47, 96
45, 97
46, 97
46, 97
47, 97
48, 97
49, 97
49, 97
50, 97
51, 97
50, 96
50, 96
50, 96
48, 96
48, 96
48, 96
47, 96
47, 96
46, 96
45, 96
46, 96
21, 90
22, 90
23, 90
23, 90
24, 91
24, 92
24, 91
24, 91
24, 90
24, 90
24, 90
23, 90
23, 91
24, 91
22, 91
22, 91
22, 91
22, 91
23, 92
23, 92
23, 92
23, 92
21, 91
21, 92
21, 92
22, 92
21, 81
21, 81
21, 81
21, 82
22, 82
21, 82
21, 83
21, 83
23, 83
23, 83
23, 83
23, 83
24, 83
24, 83
24, 83
24, 83
24, 82
24, 82
24, 82
24, 81
23, 81
23, 81
22, 81
22, 81
21, 82
22, 82
23, 82
23, 82
24, 82
23, 82
22, 82
22, 83
22, 83
22, 83
24, 86
24, 86
24, 86
24, 87
24, 87
24, 87
24, 87
24, 87
24, 88
23, 88
22, 88
21, 88
21, 88
21, 88
21, 88
21, 87
22, 86
22, 86
22, 87
22, 87
23, 86
23, 87
23, 87
23, 86
23, 86
23, 85
24, 85
24, 85
24, 85
24, 85
23, 85
22, 85
22, 85
22, 85
21, 85
21, 85
21, 85
21, 85
21, 85
21, 86
21, 86
45, 89
46, 89
47, 89
47, 89
48, 89
48, 89
49, 89
49, 89
49, 89
50, 89
50, 89
50, 89
50, 89
50, 89
51, 89
51, 89
51, 89
51, 90
51, 90
51, 90
51, 90
51, 91
51, 91
51, 92
50, 92
46, 92
46, 92
47, 92
49, 92
49, 92
49, 92
48, 92
48, 92
48, 92
48, 92
49, 91
49, 91
49, 91
49, 91
51, 91
50, 91
49, 92
50, 90
50, 91
50, 91
50, 91
50, 91
49, 90
49, 89
48, 89
47, 90
46, 90
46, 90
47, 90
48, 90
48, 90
49, 90
49, 90
48, 91
47, 91
48, 91
48, 91
48, 91
47, 91
46, 91
45, 91
45, 91
45, 91
45, 92
45, 92
45, 92
45, 91
45, 91
45, 91
45, 91
45, 90
45, 90
45, 90
45, 86
46, 86
46, 87
45, 87
46, 87
46, 87
47, 87
47, 87
48, 87
48, 87
49, 87
49, 87
50, 87
50, 87
50, 87
50, 87
51, 86
51, 86
51, 86
51, 87
51, 86
51, 86
51, 86
50, 86
50, 86
49, 86
48, 86
48, 86
47, 86
45, 78
45, 78
45, 78
45, 78
45, 78
46, 78
46, 78
46, 78
46, 78
46, 78
46, 78
47, 78
47, 78
48, 78
49, 78
50, 78
50, 78
50, 78
50, 78
50, 78
51, 78
51, 79
51, 79
50, 80
50, 81
50, 81
51, 80
51, 80
51, 80
51, 80
51, 80
50, 81
51, 80
51, 80
50, 81
49, 80
51, 79
50, 80
49, 80
49, 79
50, 79
49, 80
49, 80
50, 79
49, 80
49, 81
49, 80
49, 82
49, 82
49, 80
49, 80
48, 81
48, 81
48, 81
48, 80
48, 82
48, 79
48, 79
48, 81
48, 80
48, 80
47, 82
47, 82
47, 80
47, 80
47, 80
47, 79
47, 78
46, 80
46, 81
47, 82
47, 82
47, 82
47, 81
47, 81
47, 79
47, 79
47, 79
47, 81
47, 82
47, 82
47, 83
47, 83
47, 83
46, 83
46, 83
46, 83
46, 83
45, 83
45, 83
45, 83
45, 81
45, 80
45, 80
45, 80
45, 79
45, 78
45, 78
46, 79
46, 79
46, 79
46, 79
46, 81
46, 81
46, 82
45, 82
47, 84
46, 84
46, 84
45, 84
47, 84
47, 84
47, 84
48, 84
49, 84
50, 84
50, 84
50, 83
51, 81
51, 81
50, 83
50, 84 
50, 83
50, 83
51, 83
51, 83
51, 83
51, 84
51, 84
51, 84
51, 84
51, 84
51, 82
51, 81
50, 82
49, 83
49, 83
49, 83
48, 83
48, 83
45, 74
45, 74
45, 74
45, 75
45, 75
45, 75
45, 75
45, 75
45, 76
45, 76
45, 76
46, 76
46, 76
47, 76
47, 76
48, 76
49, 76
50, 76
51, 76
51, 76
51, 76
51, 76
51, 75
51, 74
51, 74
51, 74
51, 74
50, 74
47, 74
47, 74
48, 74
49, 74
50, 74
50, 74
50, 75
50, 75
50, 75
49, 75
48, 75
47, 75
47, 75
46, 75
46, 75
47, 73
47, 73
47, 73
48, 73
48, 73
47, 73
47, 73
47, 73
46, 73
46, 73
46, 73
46, 73
46, 74
39, 81
39, 81
39, 81
38, 81
38, 81
37, 81
37, 81
37, 81
36, 81
36, 81
35, 81
35, 81
35, 81
34, 81
33, 81
31, 81
30, 81
30, 81
30, 81
30, 81
31, 81
31, 81
31, 81
31, 81
32, 81
32, 81
33, 72
33, 72
33, 73
33, 73
32, 73
31, 73
31, 73
31, 73
30, 73
29, 73
29, 73
29, 73
29, 73
29, 73
29, 72
29, 72
29, 72
30, 72
30, 72
31, 72
31, 72
32, 72
32, 72
32, 72
27, 61
26, 61
26, 61
25, 61
25, 61
26, 62
26, 62
26, 62
26, 62
26, 62
26, 62
25, 62
25, 62
25, 62
25, 62
25, 63
25, 63
25, 63
25, 64
25, 64
25, 65
25, 65
25, 66
25, 66
25, 67
25, 67
25, 67
25, 67
25, 67
25, 68
25, 68
25, 69
25, 70
25, 70
25, 70
25, 71
25, 71
25, 71
25, 72
25, 73
25, 73
25, 73
25, 73
25, 73
26, 73
26, 73
26, 73
26, 73
27, 73
27, 73
27, 73
27, 73
27, 73
27, 73
26, 73
26, 72
26, 72
26, 72
26, 64
26, 64
26, 65
26, 65
26, 67
26, 67
26, 69
26, 69
26, 70
26, 70
26, 71
26, 71
26, 71
26, 71
26, 70
26, 69
26, 68
26, 68
26, 67
26, 67
27, 66
27, 65
27, 64
27, 64
27, 64
26, 63
26, 63
26, 62
26, 62
26, 63
26, 64
26, 65
26, 66
26, 66
26, 66
26, 66
26, 66
26, 64
27, 63
27, 63
27, 63
27, 62
27, 62
27, 61
27, 62
27, 63
27, 64
27, 65
27, 66
27, 66
27, 66
27, 67
27, 67
27, 68
27, 68
27, 69
27, 69
27, 71
27, 71
27, 72
27, 72
27, 72
26, 72
26, 72
26, 71
26, 71
26, 70
26, 70
26, 70
27, 70
27, 70
25, 59
25, 59
26, 59
26, 59
26, 59
26, 59
27, 59
27, 59
27, 59
27, 59
27, 59
27, 58
27, 58
27, 58
27, 57
27, 56
27, 56
27, 56
27, 55
27, 54
27, 53
27, 53
27, 53
27, 52
27, 52
26, 52
26, 52
25, 52
25, 52
25, 52
25, 53
25, 54
25, 55
25, 56
25, 57
25, 58
25, 58
25, 58
25, 58
25, 58
25, 57
26, 56
26, 56
26, 55
26, 54
26, 54
26, 54
26, 54
26, 54
26, 55
26, 56
26, 52
26, 53
26, 53
26, 53
26, 53
26, 54
26, 54
26, 56
26, 57
26, 58
26, 48
26, 49
26, 50
25, 50
25, 49
25, 49
25, 48
25, 48
25, 48
41, 73
41, 73
41, 73
41, 73
41, 72
41, 72
40, 72
40, 72
40, 72
39, 72
38, 72
38, 72
38, 72
38, 72
38, 72
38, 72
37, 72
37, 72
36, 72
36, 72
35, 72
35, 72
35, 73
36, 73
36, 73
36, 73
37, 73
38, 73
39, 73
39, 73
40, 73
19, 48
19, 48
18, 47
18, 47
18, 47
17, 47
17, 47
17, 47
17, 47
17, 46
17, 46
18, 46
18, 45
18, 45
17, 45
17, 45
17, 45
17, 45
17, 45
18, 45
18, 45
18, 45
19, 45
19, 46
19, 46
18, 48
18, 48
19, 47
19, 47
